week_ending,hb,hbqf,simd_quintile,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation,wk_ending_yr_month,wk_ending_month,wk_ending_year,year_quarter,total_admissions_per_month_simd,admissions_2018_19_per_month_simd,total_admissions_per_quarter_simd,admissions_2018_19_per_quarter_simd
2021-07-18,S08000030,NA,2,Emergency,NA,188,194,-3.1,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-18,S08000030,NA,3,Emergency,NA,197,172.5,14.2,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-18,S08000030,NA,4,Emergency,NA,219,215,1.9,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-18,S08000030,NA,5,Emergency,NA,165,134.5,22.7,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-18,S08000031,NA,1,Emergency,NA,1097,1167,-6,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-18,S08000031,NA,2,Emergency,NA,476,517,-7.9,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-18,S08000031,NA,3,Emergency,NA,342,324.5,5.4,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-18,S08000031,NA,4,Emergency,NA,290,316,-8.2,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-18,S08000031,NA,5,Emergency,NA,317,336,-5.7,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-18,S08000032,NA,1,Emergency,NA,425,502,-15.3,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-18,S08000032,NA,2,Emergency,NA,364,392,-7.1,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-18,S08000032,NA,3,Emergency,NA,230,233,-1.3,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-18,S08000032,NA,4,Emergency,NA,176,161,9.3,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-18,S08000032,NA,5,Emergency,NA,113,113,0,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-18,S92000003,d,1,Emergency,NA,2919,3182,-8.3,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-18,S92000003,d,2,Emergency,NA,2506,2650,-5.4,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-18,S92000003,d,3,Emergency,NA,2120,2161.5,-1.9,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-18,S92000003,d,4,Emergency,NA,1833,1829.5,0.2,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-18,S92000003,d,5,Emergency,NA,1525,1511,0.9,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-25,S08000015,NA,1,Emergency,NA,313,359,-12.8,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-25,S08000015,NA,2,Emergency,NA,263,221.5,18.7,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-25,S08000015,NA,3,Emergency,NA,149,153,-2.6,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S08000015,NA,4,Emergency,NA,123,108,13.9,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-25,S08000015,NA,5,Emergency,NA,96,96.5,-0.5,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-25,S08000016,NA,1,Emergency,NA,27,12,125,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-25,S08000016,NA,2,Emergency,NA,42,42.5,-1.2,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-25,S08000016,NA,3,Emergency,NA,70,82.5,-15.2,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S08000016,NA,4,Emergency,NA,44,57.5,-23.5,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-25,S08000016,NA,5,Emergency,NA,8,12.5,-36,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-25,S08000017,NA,1,Emergency,NA,53,44,20.5,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-25,S08000017,NA,2,Emergency,NA,81,93.5,-13.4,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-25,S08000017,NA,3,Emergency,NA,121,109,11,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S08000017,NA,4,Emergency,NA,54,59.5,-9.2,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-25,S08000017,NA,5,Emergency,NA,24,23,4.3,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-25,S08000019,NA,1,Emergency,NA,146,217,-32.7,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-25,S08000019,NA,2,Emergency,NA,131,215,-39.1,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-25,S08000019,NA,3,Emergency,NA,118,202.5,-41.7,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S08000019,NA,4,Emergency,NA,110,142.5,-22.8,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-25,S08000019,NA,5,Emergency,NA,91,117,-22.2,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-25,S08000020,NA,1,Emergency,NA,88,79.5,10.7,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-25,S08000020,NA,2,Emergency,NA,184,176.5,4.2,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-25,S08000020,NA,3,Emergency,NA,225,200.5,12.2,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S08000020,NA,4,Emergency,NA,284,242.5,17.1,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-25,S08000020,NA,5,Emergency,NA,215,217.5,-1.1,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-25,S08000022,NA,1,Emergency,NA,76,80,-5,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-25,S08000022,NA,2,Emergency,NA,123,117,5.1,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-25,S08000022,NA,3,Emergency,NA,200,202.5,-1.2,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S08000022,NA,4,Emergency,NA,146,144.5,1,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-25,S08000022,NA,5,Emergency,NA,37,34.5,7.2,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-25,S08000024,NA,1,Emergency,NA,288,285.5,0.9,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-25,S08000024,NA,2,Emergency,NA,442,442,0,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-25,S08000024,NA,3,Emergency,NA,294,263.5,11.6,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S08000024,NA,4,Emergency,NA,291,266,9.4,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-25,S08000024,NA,5,Emergency,NA,364,340,7.1,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-25,S08000025,NA,2,Emergency,NA,5,4,25,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-25,S08000025,NA,3,Emergency,NA,9,9.5,-5.3,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S08000025,NA,4,Emergency,NA,22,15.5,41.9,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-25,S08000026,NA,3,Emergency,NA,11,12.5,-12,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S08000026,NA,4,Emergency,NA,19,13.5,40.7,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-25,S08000028,NA,2,Emergency,NA,6,12,-50,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-25,S08000028,NA,3,Emergency,NA,51,42,21.4,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S08000029,NA,1,Emergency,NA,210,225,-6.7,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-25,S08000029,NA,2,Emergency,NA,193,187.5,2.9,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-25,S08000029,NA,3,Emergency,NA,152,141,7.8,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S08000029,NA,4,Emergency,NA,109,98.5,10.7,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-25,S08000029,NA,5,Emergency,NA,111,86.5,28.3,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-25,S08000030,NA,1,Emergency,NA,230,230,0,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-25,S08000030,NA,2,Emergency,NA,193,199,-3,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-25,S08000030,NA,3,Emergency,NA,183,193.5,-5.4,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S08000030,NA,4,Emergency,NA,229,246,-6.9,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-25,S08000030,NA,5,Emergency,NA,143,130,10,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-25,S08000031,NA,1,Emergency,NA,1123,1168,-3.9,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-25,S08000031,NA,2,Emergency,NA,465,476.5,-2.4,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-25,S08000031,NA,3,Emergency,NA,343,318.5,7.7,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S08000031,NA,4,Emergency,NA,294,282,4.3,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-25,S08000031,NA,5,Emergency,NA,326,315.5,3.3,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-25,S08000032,NA,1,Emergency,NA,415,472,-12.1,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-25,S08000032,NA,2,Emergency,NA,386,391,-1.3,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-25,S08000032,NA,3,Emergency,NA,221,216.5,2.1,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S08000032,NA,4,Emergency,NA,171,174,-1.7,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-25,S08000032,NA,5,Emergency,NA,97,118.5,-18.1,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-07-25,S92000003,d,1,Emergency,NA,2969,3172,-6.4,July 2021,July,2021,2021Q3,23706,25271.5,78011,82433
2021-07-25,S92000003,d,2,Emergency,NA,2518,2583.5,-2.5,July 2021,July,2021,2021Q3,20544,21488.5,66483,69730.5
2021-07-25,S92000003,d,3,Emergency,NA,2147,2147,0,July 2021,July,2021,2021Q3,17154,17474,56204,57716.5
2021-07-25,S92000003,d,4,Emergency,NA,1899,1851.5,2.6,July 2021,July,2021,2021Q3,15361,14839.5,49717,49359.5
2021-07-25,S92000003,d,5,Emergency,NA,1514,1493,1.4,July 2021,July,2021,2021Q3,12501,12157.5,41031,40706
2021-08-01,S08000015,NA,1,Emergency,NA,305,368.5,-17.2,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-01,S08000015,NA,2,Emergency,NA,247,253,-2.4,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S08000015,NA,3,Emergency,NA,158,154,2.6,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-01,S08000015,NA,4,Emergency,NA,113,104.5,8.1,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-01,S08000015,NA,5,Emergency,NA,75,86,-12.8,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-01,S08000016,NA,1,Emergency,NA,13,13.5,-3.7,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-01,S08000016,NA,2,Emergency,NA,43,64.5,-33.3,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S08000016,NA,3,Emergency,NA,70,101.5,-31,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-01,S08000016,NA,4,Emergency,NA,51,54.5,-6.4,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-01,S08000016,NA,5,Emergency,NA,10,11,-9.1,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-01,S08000017,NA,1,Emergency,NA,38,39.5,-3.8,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-01,S08000017,NA,2,Emergency,NA,82,93.5,-12.3,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S08000017,NA,3,Emergency,NA,122,125,-2.4,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-01,S08000017,NA,4,Emergency,NA,42,40.5,3.7,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-01,S08000017,NA,5,Emergency,NA,21,23.5,-10.6,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-01,S08000019,NA,1,Emergency,NA,132,190,-30.5,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-01,S08000019,NA,2,Emergency,NA,137,204,-32.8,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S08000019,NA,3,Emergency,NA,131,165,-20.6,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-01,S08000019,NA,4,Emergency,NA,73,143.5,-49.1,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-01,S08000019,NA,5,Emergency,NA,80,106.5,-24.9,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-01,S08000020,NA,1,Emergency,NA,77,92.5,-16.8,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-01,S08000020,NA,2,Emergency,NA,193,192,0.5,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S08000020,NA,3,Emergency,NA,220,198,11.1,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-01,S08000020,NA,4,Emergency,NA,244,243.5,0.2,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-01,S08000020,NA,5,Emergency,NA,209,216,-3.2,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-01,S08000022,NA,1,Emergency,NA,62,72,-13.9,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-01,S08000022,NA,2,Emergency,NA,114,116,-1.7,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S08000022,NA,3,Emergency,NA,191,210,-9,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-01,S08000022,NA,4,Emergency,NA,156,143.5,8.7,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-01,S08000022,NA,5,Emergency,NA,44,36,22.2,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-01,S08000024,NA,1,Emergency,NA,295,267,10.5,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-01,S08000024,NA,2,Emergency,NA,471,456,3.3,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S08000024,NA,3,Emergency,NA,309,279.5,10.6,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-01,S08000024,NA,4,Emergency,NA,293,287.5,1.9,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-01,S08000024,NA,5,Emergency,NA,366,373.5,-2,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-01,S08000025,NA,2,Emergency,NA,5,7,-28.6,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S08000025,NA,4,Emergency,NA,23,19,21.1,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-01,S08000026,NA,2,Emergency,NA,6,4,50,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S08000026,NA,3,Emergency,NA,18,12,50,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-01,S08000026,NA,4,Emergency,NA,21,13,61.5,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-01,S08000028,NA,2,Emergency,NA,9,11,-18.2,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S08000028,NA,3,Emergency,NA,43,46.5,-7.5,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-01,S08000029,NA,1,Emergency,NA,199,223,-10.8,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-01,S08000029,NA,2,Emergency,NA,209,184,13.6,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S08000029,NA,3,Emergency,NA,150,153,-2,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-01,S08000029,NA,4,Emergency,NA,126,124,1.6,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-01,S08000029,NA,5,Emergency,NA,94,89,5.6,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-01,S08000030,NA,1,Emergency,NA,226,197.5,14.4,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-01,S08000030,NA,2,Emergency,NA,198,188,5.3,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S08000030,NA,3,Emergency,NA,157,197,-20.3,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-01,S08000030,NA,4,Emergency,NA,228,211,8.1,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-01,S08000030,NA,5,Emergency,NA,148,132,12.1,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-01,S08000031,NA,1,Emergency,NA,1124,1199,-6.3,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-01,S08000031,NA,2,Emergency,NA,492,494.5,-0.5,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S08000031,NA,3,Emergency,NA,342,340,0.6,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-01,S08000031,NA,4,Emergency,NA,271,295.5,-8.3,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-01,S08000031,NA,5,Emergency,NA,300,338,-11.2,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-01,S08000032,NA,1,Emergency,NA,481,476.5,0.9,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-01,S08000032,NA,2,Emergency,NA,422,388,8.8,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S08000032,NA,3,Emergency,NA,220,226.5,-2.9,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-01,S08000032,NA,4,Emergency,NA,143,184,-22.3,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-01,S08000032,NA,5,Emergency,NA,134,118.5,13.1,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-01,S92000003,d,1,Emergency,NA,2953,3140,-6,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-01,S92000003,d,2,Emergency,NA,2628,2655.5,-1,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-01,S92000003,d,3,Emergency,NA,2135,2215.5,-3.6,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-01,S92000003,d,4,Emergency,NA,1784,1865.5,-4.4,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-01,S92000003,d,5,Emergency,NA,1487,1532,-2.9,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-08,S08000015,NA,1,Emergency,NA,315,356,-11.5,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-08,S08000015,NA,2,Emergency,NA,261,254,2.8,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-08,S08000015,NA,3,Emergency,NA,166,154,7.8,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-08,S08000015,NA,4,Emergency,NA,133,113.5,17.2,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-08,S08000015,NA,5,Emergency,NA,89,95,-6.3,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-08,S08000016,NA,1,Emergency,NA,11,21.5,-48.8,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-08,S08000016,NA,2,Emergency,NA,36,41,-12.2,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-08,S08000016,NA,3,Emergency,NA,74,76.5,-3.3,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-08,S08000016,NA,4,Emergency,NA,52,61.5,-15.4,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-08,S08000016,NA,5,Emergency,NA,6,12.5,-52,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-08,S08000017,NA,1,Emergency,NA,60,40.5,48.1,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-08,S08000017,NA,2,Emergency,NA,78,83,-6,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-08,S08000017,NA,3,Emergency,NA,110,109.5,0.5,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-08,S08000017,NA,4,Emergency,NA,50,53,-5.7,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-08,S08000017,NA,5,Emergency,NA,23,17,35.3,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-08,S08000019,NA,1,Emergency,NA,122,180.5,-32.4,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-08,S08000019,NA,2,Emergency,NA,126,187,-32.6,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-08,S08000019,NA,3,Emergency,NA,115,184.5,-37.7,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-08,S08000019,NA,4,Emergency,NA,95,124,-23.4,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-08,S08000019,NA,5,Emergency,NA,84,117,-28.2,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-08,S08000020,NA,1,Emergency,NA,75,78.5,-4.5,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-08,S08000020,NA,2,Emergency,NA,157,182.5,-14,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-08,S08000020,NA,3,Emergency,NA,227,202.5,12.1,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-08,S08000020,NA,4,Emergency,NA,260,246,5.7,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-08,S08000020,NA,5,Emergency,NA,221,213,3.8,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-08,S08000022,NA,1,Emergency,NA,78,69.5,12.2,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-08,S08000022,NA,2,Emergency,NA,114,113.5,0.4,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-08,S08000022,NA,3,Emergency,NA,203,196,3.6,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-08,S08000022,NA,4,Emergency,NA,153,150,2,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-08,S08000022,NA,5,Emergency,NA,32,37.5,-14.7,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-08,S08000024,NA,1,Emergency,NA,240,275,-12.7,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-08,S08000024,NA,2,Emergency,NA,442,436,1.4,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-08,S08000024,NA,3,Emergency,NA,299,288,3.8,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-08,S08000024,NA,4,Emergency,NA,287,270.5,6.1,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-08,S08000024,NA,5,Emergency,NA,392,382,2.6,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-08,S08000025,NA,3,Emergency,NA,8,4.5,77.8,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-08,S08000025,NA,4,Emergency,NA,19,18,5.6,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-08,S08000026,NA,3,Emergency,NA,15,12.5,20,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-08,S08000026,NA,4,Emergency,NA,21,17,23.5,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-08,S08000028,NA,2,Emergency,NA,9,13,-30.8,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-08,S08000028,NA,3,Emergency,NA,50,50.5,-1,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-08,S08000029,NA,1,Emergency,NA,218,211,3.3,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-08,S08000029,NA,2,Emergency,NA,178,192,-7.3,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-08,S08000029,NA,3,Emergency,NA,143,155.5,-8,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-08,S08000029,NA,4,Emergency,NA,123,105,17.1,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-08,S08000029,NA,5,Emergency,NA,87,74.5,16.8,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-08,S08000030,NA,1,Emergency,NA,220,200.5,9.7,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-08,S08000030,NA,2,Emergency,NA,193,191.5,0.8,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-08,S08000030,NA,3,Emergency,NA,205,169.5,20.9,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-08,S08000030,NA,4,Emergency,NA,187,215.5,-13.2,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
2021-08-08,S08000030,NA,5,Emergency,NA,127,128.5,-1.2,August 2021,August,2021,2021Q3,15640,15492,41031,40706
2021-08-08,S08000031,NA,1,Emergency,NA,1100,1143.5,-3.8,August 2021,August,2021,2021Q3,29621,31421.5,78011,82433
2021-08-08,S08000031,NA,2,Emergency,NA,459,482,-4.8,August 2021,August,2021,2021Q3,25510,26341.5,66483,69730.5
2021-08-08,S08000031,NA,3,Emergency,NA,310,344.5,-10,August 2021,August,2021,2021Q3,21622,22099.5,56204,57716.5
2021-08-08,S08000031,NA,4,Emergency,NA,340,276,23.2,August 2021,August,2021,2021Q3,18690,18891.5,49717,49359.5
